Log file open, 11/26/22 12:55:32
[2022.11.26-12.07.04:323][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.04:402][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_O_13.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.04:407][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_O_14.FBX)
[2022.11.26-12.07.04:413][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_O_14.FBX
[2022.11.26-12.07.04:423][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.04:739][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_O_14...
[2022.11.26-12.07.04:769][933]LogStaticMesh: Built static mesh [0.03s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_O_14.ZLPP_Plant_O_14
[2022.11.26-12.07.04:915][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.05:089][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_O_14.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.05:096][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_P_1.FBX)
[2022.11.26-12.07.05:100][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_P_1.FBX
[2022.11.26-12.07.05:110][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.05:431][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_P_1...
[2022.11.26-12.07.05:445][933]LogStaticMesh: Built static mesh [0.01s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_P_1.ZLPP_Plant_P_1
[2022.11.26-12.07.05:481][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.05:810][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_P_1.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.05:817][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_P_2.FBX)
[2022.11.26-12.07.05:822][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_P_2.FBX
[2022.11.26-12.07.05:833][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.06:102][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_P_2...
[2022.11.26-12.07.06:122][933]LogStaticMesh: Built static mesh [0.02s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_P_2.ZLPP_Plant_P_2
[2022.11.26-12.07.06:170][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.06:689][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_P_2.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.06:696][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_P_3.FBX)
[2022.11.26-12.07.06:702][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_P_3.FBX
[2022.11.26-12.07.06:711][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.06:916][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_P_3...
[2022.11.26-12.07.06:933][933]LogStaticMesh: Built static mesh [0.02s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_P_3.ZLPP_Plant_P_3
[2022.11.26-12.07.06:972][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.07:420][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_P_3.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.07:428][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_P_4.FBX)
[2022.11.26-12.07.07:434][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_P_4.FBX
[2022.11.26-12.07.07:444][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.07:694][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_P_4...
[2022.11.26-12.07.07:719][933]LogStaticMesh: Built static mesh [0.03s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_P_4.ZLPP_Plant_P_4
[2022.11.26-12.07.07:757][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.08:171][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_P_4.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.08:177][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_01.FBX)
[2022.11.26-12.07.08:183][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_01.FBX
[2022.11.26-12.07.08:192][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.08:407][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Q_01...
[2022.11.26-12.07.08:418][933]LogStaticMesh: Built static mesh [0.01s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Q_01.ZLPP_Plant_Q_01
[2022.11.26-12.07.08:457][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.08:505][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_01.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.08:512][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_02.FBX)
[2022.11.26-12.07.08:517][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_02.FBX
[2022.11.26-12.07.08:526][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.08:820][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Q_02...
[2022.11.26-12.07.08:840][933]LogStaticMesh: Built static mesh [0.02s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Q_02.ZLPP_Plant_Q_02
[2022.11.26-12.07.08:995][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.09:274][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_02.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.09:280][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_03.FBX)
[2022.11.26-12.07.09:286][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_03.FBX
[2022.11.26-12.07.09:296][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.09:567][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Q_03...
[2022.11.26-12.07.09:601][933]LogStaticMesh: Built static mesh [0.03s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Q_03.ZLPP_Plant_Q_03
[2022.11.26-12.07.09:648][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.09:940][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_03.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.09:946][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_04.FBX)
[2022.11.26-12.07.09:951][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_04.FBX
[2022.11.26-12.07.09:961][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.10:240][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Q_04...
[2022.11.26-12.07.10:262][933]LogStaticMesh: Built static mesh [0.02s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Q_04.ZLPP_Plant_Q_04
[2022.11.26-12.07.10:301][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.10:789][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_04.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.10:796][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_05.FBX)
[2022.11.26-12.07.10:802][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_05.FBX
[2022.11.26-12.07.10:812][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.11:020][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Q_05...
[2022.11.26-12.07.11:046][933]LogStaticMesh: Built static mesh [0.03s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Q_05.ZLPP_Plant_Q_05
[2022.11.26-12.07.11:093][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.11:538][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_05.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.11:544][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_06.FBX)
[2022.11.26-12.07.11:550][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_06.FBX
[2022.11.26-12.07.11:560][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.11:765][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Q_06...
[2022.11.26-12.07.11:798][933]LogStaticMesh: Built static mesh [0.03s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Q_06.ZLPP_Plant_Q_06
[2022.11.26-12.07.11:841][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.12:255][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_06.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.12:262][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_07.FBX)
[2022.11.26-12.07.12:267][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_07.FBX
[2022.11.26-12.07.12:278][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.12:478][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Q_07...
[2022.11.26-12.07.12:503][933]LogStaticMesh: Built static mesh [0.03s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Q_07.ZLPP_Plant_Q_07
[2022.11.26-12.07.12:545][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.12:904][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_07.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.12:911][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_08.FBX)
[2022.11.26-12.07.12:916][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_08.FBX
[2022.11.26-12.07.12:928][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.13:204][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Q_08...
[2022.11.26-12.07.13:234][933]LogStaticMesh: Built static mesh [0.03s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Q_08.ZLPP_Plant_Q_08
[2022.11.26-12.07.13:281][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.13:687][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Q_08.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.13:693][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_1.FBX)
[2022.11.26-12.07.13:699][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_1.FBX
[2022.11.26-12.07.13:709][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.13:913][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Root_A_1...
[2022.11.26-12.07.13:921][933]LogStaticMesh: Built static mesh [0.01s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Root_A_1.ZLPP_Plant_Root_A_1
[2022.11.26-12.07.13:956][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.14:007][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_1.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.14:013][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_2.FBX)
[2022.11.26-12.07.14:019][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_2.FBX
[2022.11.26-12.07.14:028][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.14:316][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Root_A_2...
[2022.11.26-12.07.14:326][933]LogStaticMesh: Built static mesh [0.01s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Root_A_2.ZLPP_Plant_Root_A_2
[2022.11.26-12.07.14:461][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.14:507][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_2.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.14:513][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_3.FBX)
[2022.11.26-12.07.14:518][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_3.FBX
[2022.11.26-12.07.14:527][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.14:879][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Root_A_3...
[2022.11.26-12.07.14:886][933]LogStaticMesh: Built static mesh [0.01s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Root_A_3.ZLPP_Plant_Root_A_3
[2022.11.26-12.07.14:969][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.15:009][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_3.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.15:014][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_4.FBX)
[2022.11.26-12.07.15:019][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_4.FBX
[2022.11.26-12.07.15:027][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.15:333][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Root_A_4...
[2022.11.26-12.07.15:342][933]LogStaticMesh: Built static mesh [0.01s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Root_A_4.ZLPP_Plant_Root_A_4
[2022.11.26-12.07.15:495][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.15:537][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_4.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.15:543][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_5.FBX)
[2022.11.26-12.07.15:548][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_5.FBX
[2022.11.26-12.07.15:557][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.15:896][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Root_A_5...
[2022.11.26-12.07.15:902][933]LogStaticMesh: Built static mesh [0.01s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Root_A_5.ZLPP_Plant_Root_A_5
[2022.11.26-12.07.16:046][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.16:085][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_5.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.16:090][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_6.FBX)
[2022.11.26-12.07.16:095][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_6.FBX
[2022.11.26-12.07.16:103][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.16:398][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_Root_A_6...
[2022.11.26-12.07.16:404][933]LogStaticMesh: Built static mesh [0.01s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_Root_A_6.ZLPP_Plant_Root_A_6
[2022.11.26-12.07.16:566][933]FBXImport: Warning: No smoothing group information was found in this FBX scene.  Please make sure to enable the 'Export Smoothing Groups' option in the FBX Exporter plug-in before exporting the file.  Even for tools that don't support smoothing groups, the FBX Exporter will generate appropriate smoothing data at export-time so that correct vertex normals can be inferred while importing. 
[2022.11.26-12.07.16:604][933]LogAssetTools: Warning: Failed to import 'D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_Root_A_6.FBX.meta'. Unknown extension 'meta'.
[2022.11.26-12.07.16:610][933]LogFactory: FactoryCreateFile: StaticMesh with FbxFactory (0 0 D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_R_01.FBX)
[2022.11.26-12.07.16:615][933]LogFbx: Loading FBX Scene from D:\UNI2023\Test UE4\TestU\My project\Assets\Z ! Low Poly Nature Pack/Meshs/ZLPP_Plant_R_01.FBX
[2022.11.26-12.07.16:625][933]LogFbx: FBX Scene Loaded Succesfully
[2022.11.26-12.07.16:937][933]LogStaticMesh: Display: Building static mesh ZLPP_Plant_R_01...
[2022.11.26-12.07.16:959][933]LogStaticMesh: Built static mesh [0.02s] /Game/LowPolyNature/ZLowPoly/Z___Low_Poly_Nature_Pack/Meshs/ZLPP_Plant_R_01.ZLPP_Plant_R_01
