Log file open, 11/27/22 14:00:26
[2022.11.27-13.01.15:733][ 58]LogFileHelpers: InternalPromptForCheckoutAndSave took 202 ms (total: 934 ms)
[2022.11.27-13.01.15:744][ 58]LogUObjectHash: Compacting FUObjectHashTables data took   0.24ms
[2022.11.27-13.01.15:751][ 58]LogUObjectHash: Compacting FUObjectHashTables data took   0.67ms
[2022.11.27-13.01.15:757][ 58]LogUObjectHash: Compacting FUObjectHashTables data took   0.24ms
[2022.11.27-13.01.15:760][ 58]AssetCheck: New page: Asset Save: multiple assets
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.ActorFolder /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.ActorFolder_UID_D075E5BA-49330D3E-C2503D81-A7CF88D1
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.ActorFolder /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.ActorFolder_UID_7B7009C3-45D3D6DD-94D3429E-1D79C034
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.ActorFolder /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.ActorFolder_UID_7D23E5AE-4C2A421F-86AF6986-D87E6D05
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.ActorFolder /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.ActorFolder_UID_C73F09FC-4215536B-1DCE2A9E-0A830C70
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.ActorFolder /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.ActorFolder_UID_EBA23F82-48252949-750E4391-1A3A1CDD
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.ActorFolder /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.ActorFolder_UID_963EC3EB-4002CCE9-759E2EBA-541A873A
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.WorldPartitionMiniMap /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.WorldPartitionMiniMap_0
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.PlayerStart /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.PlayerStart_0
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.StaticMeshActor_6
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.StaticMeshActor_5
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.StaticMeshActor_0
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.SkyLight /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.SkyLight_1
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.StaticMeshActor_1
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.ExponentialHeightFog /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.ExponentialHeightFog_0
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.DirectionalLight /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.DirectionalLight_0
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.StaticMeshActor_4
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.StaticMeshActor /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.StaticMeshActor_UAID_A4AE111137DC5EFB00_1110535423
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.SkyAtmosphere /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.SkyAtmosphere_0
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.VolumetricCloud /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.VolumetricCloud_0
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.TextRenderActor /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.TextRenderActor_1
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.PostProcessVolume /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.PostProcessVolume_0
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.WorldDataLayers /Game/LEVELS/WEGOGYM.WEGOGYM:PersistentLevel.WorldDataLayers
[2022.11.27-13.01.15:760][ 58]LogContentValidation: Display: Validating /Script/Engine.World /Game/LEVELS/WEGOGYM.WEGOGYM
[2022.11.27-13.01.22:350][690]LogUObjectHash: Compacting FUObjectHashTables data took   0.28ms
[2022.11.27-13.01.22:351][690]LogAssetEditorSubsystem: Opening Asset editor for World /Game/LEVELS/WEGOGYM.WEGOGYM
[2022.11.27-13.01.22:351][690]Cmd: MAP LOAD FILE="D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/LEVELS/WEGOGYM.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.11.27-13.01.22:351][690]LightingResults: New page: Lighting Build
[2022.11.27-13.01.22:351][690]LoadErrors: New page: Loading map: WEGOGYM.umap
[2022.11.27-13.01.22:376][690]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2022.11.27-13.01.22:376][690]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.27-13.01.22:378][690]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2022.11.27-13.01.22:379][690]MapCheck: New page: Map Check
[2022.11.27-13.01.22:379][690]LightingResults: New page: Lighting Build
[2022.11.27-13.01.22:386][690]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.11.27-13.01.22:388][690]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2022.11.27-13.01.22:389][690]LogWorld: UWorld::CleanupWorld for WEGOGYM, bSessionEnded=true, bCleanupResources=true
[2022.11.27-13.01.22:390][690]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.27-13.01.22:396][690]LogUObjectHash: Compacting FUObjectHashTables data took   0.49ms
[2022.11.27-13.01.22:404][690]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2022.11.27-13.01.22:409][690]LogAudio: Display: Audio Device (ID: 1) registered with world 'WEGOGYM'.
[2022.11.27-13.01.22:409][690]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.27-13.01.22:410][690]LogAIModule: Creating AISystem for world WEGOGYM
[2022.11.27-13.01.22:410][690]LogWorldPartition: ULevel::OnLevelLoaded(WEGOGYM)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.11.27-13.01.22:410][690]LogWorldPartition: Display: WorldPartition initialize started...
[2022.11.27-13.01.22:410][690]LogWorldPartition: UWorldPartition::Initialize(Asset=WEGOGYM, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.11.27-13.01.22:422][690]LogContentBundle: [Container: WEGOGYM] Creating new contrainer.
[2022.11.27-13.01.22:422][690]LogWorldPartition: Display: WorldPartition initialize took 11 ms (total: 129 ms)
[2022.11.27-13.01.22:489][690]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.11.27-13.01.22:498][690]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2022.11.27-13.01.22:506][690]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.11.27-13.01.22:507][690]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,235ms to complete.
[2022.11.27-13.01.22:507][690]LogFileHelpers: Loading map 'WEGOGYM' took 0.155
[2022.11.27-13.02.36:680][  9]LogDerivedDataCache: C:/Users/andre/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:09.167 and deleted 0 files with total size 0 MiB. Scanned 5029 files in 5000 folders with total size 163 MiB.
[2022.11.27-13.03.10:845][236]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/ThirdPerson/Blueprints/BP_ThirdPersonCharacter.BP_ThirdPersonCharacter
[2022.11.27-13.03.10:846][236]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.27-13.03.12:816][236]LogSlate: Took 0.000424 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2022.11.27-13.03.12:824][236]LogSlate: Took 0.005872 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/FontAwesome.ttf' (139K)
[2022.11.27-13.03.16:667][399]LogSlate: Window 'BP_ThirdPersonCharacter' being destroyed
[2022.11.27-13.03.20:105][653]LogViewport: Scene viewport resized to 1141x693, mode Windowed.
[2022.11.27-13.03.31:953][553]LogSlate: Took 0.000463 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: ================================================
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: Total job queries 133, among them cache hits 14 (10.53%)
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: Tracking 112 distinct input hashes that result in 92 distinct outputs (82.14%)
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: RAM used: 0.97 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.06%
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: Shaders Compiled: 5
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: Jobs assigned 12, completed 5 (41.67%)
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: Average time worker was idle: 43.59 s
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: Time job spent in pending queue: average 0.07 s, longest 0.15 s
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: Job execution time: average 1.41 s, max 1.67 s
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: Job life time (pending + execution): average 1.49 s, max 1.78
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 2.78 s
[2022.11.27-13.03.54:836][815]LogShaderCompilers: Display: Jobs were issued in 12 batches (only local compilation was used), average 1.00 jobs/batch
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display: Average processing rate: 1.80 jobs/sec
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display: Total thread time: 3.40 s
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display: Total thread preprocess time: 0.18 s
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display: Percentage time preprocessing: 5.27%
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display: Effective parallelization: 1.22 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display: Top 4 most expensive shader types by average time:
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    1 times, average 0.88 sec, max 0.88 sec, min 0.88 sec)
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    1 times, average 0.85 sec, max 0.85 sec, min 0.85 sec)
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    1 times, average 0.74 sec, max 0.74 sec, min 0.74 sec)
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled    2 times, average 0.47 sec, max 0.56 sec, min 0.37 sec)
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display: Top 4 shader types by total compile time:
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 27.39% of total time (compiled    2 times, average 0.47 sec, max 0.56 sec, min 0.37 sec)
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 25.88% of total time (compiled    1 times, average 0.88 sec, max 0.88 sec, min 0.88 sec)
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 25.03% of total time (compiled    1 times, average 0.85 sec, max 0.85 sec, min 0.85 sec)
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display:                                                 FLumenCardVS - 21.70% of total time (compiled    1 times, average 0.74 sec, max 0.74 sec, min 0.74 sec)
[2022.11.27-13.03.54:837][815]LogShaderCompilers: Display: ================================================
[2022.11.27-13.04.15:809][479]LogEditorTransaction: Undo Modify Component(s)
[2022.11.27-13.04.42:406][620]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2022.11.27-13.04.42:407][620]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2022.11.27-13.04.42:407][620]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2022.11.27-13.04.47:072][100]LogEditorTransaction: Undo Set Component Class Override
[2022.11.27-13.04.47:091][100]LogActorComponent: ~FComponentReregisterContext: (/Engine/Transient.World_1:PersistentLevel.BP_ThirdPersonCharacter_C_0.CollisionCylinder) Component already registered.
[2022.11.27-13.04.47:093][100]LogActorComponent: ~FComponentReregisterContext: (/Engine/Transient.World_1:PersistentLevel.BP_ThirdPersonCharacter_C_0.Arrow) Component already registered.
[2022.11.27-13.04.47:094][100]LogActorComponent: ~FComponentReregisterContext: (/Engine/Transient.World_1:PersistentLevel.BP_ThirdPersonCharacter_C_0.CharMoveComp) Component already registered.
[2022.11.27-13.06.46:069][182]BlueprintLog: New page: Compile BP_ThirdPersonCharacter
[2022.11.27-13.06.46:276][182]LogUObjectHash: Compacting FUObjectHashTables data took   1.53ms
[2022.11.27-13.07.35:890][297]BlueprintLog: New page: Compile BP_ThirdPersonCharacter
[2022.11.27-13.07.36:091][297]LogUObjectHash: Compacting FUObjectHashTables data took   2.20ms
[2022.11.27-13.07.37:362][385]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.11.27-13.07.37:369][385]LogContentBundle: [Container: WEGOGYM] Generating Streaming for 0 Content Bundles.
[2022.11.27-13.07.37:370][385]LogWorldPartition: Display: GenerateStreaming started...
[2022.11.27-13.07.37:370][385]LogWorldPartition: Display: GetPartitionedActors started...
[2022.11.27-13.07.37:370][385]LogWorldPartition: Display: GetPartitionedActors took 18 us
[2022.11.27-13.07.37:370][385]LogWorldPartition: Display: GenerateStreaming took 178 us
[2022.11.27-13.07.37:371][385]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.11.27-13.07.37:371][385]PIE: New page: PIE session: WEGOGYM (27 nov. 2022 15:07:37)
[2022.11.27-13.07.37:376][385]LogOnline: OSS: Created online subsystem instance for: NULL
[2022.11.27-13.07.37:376][385]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2022.11.27-13.07.37:376][385]LogPlayLevel: Creating play world package: /Game/LEVELS/UEDPIE_0_WEGOGYM
[2022.11.27-13.07.37:378][385]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002416s)
[2022.11.27-13.07.37:378][385]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/LEVELS/WEGOGYM.WEGOGYM to /Game/LEVELS/UEDPIE_0_WEGOGYM.WEGOGYM (0.002450s)
[2022.11.27-13.07.37:378][385]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.27-13.07.37:379][385]LogAIModule: Creating AISystem for world WEGOGYM
[2022.11.27-13.07.37:379][385]LogWorldPartition: ULevel::OnLevelLoaded(WEGOGYM)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.11.27-13.07.37:379][385]LogWorldPartition: Display: WorldPartition initialize started...
[2022.11.27-13.07.37:379][385]LogWorldPartition: UWorldPartition::Initialize(Asset=WEGOGYM, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.11.27-13.07.37:379][385]LogContentBundle: [Container: WEGOGYM] Creating new contrainer.
[2022.11.27-13.07.37:380][385]LogWorldPartition: Display: WorldPartition initialize took 493 us (total: 130 ms)
[2022.11.27-13.07.37:380][385]LogPlayLevel: PIE: World Init took: (0.001307s)
[2022.11.27-13.07.37:414][385]LogUObjectHash: Compacting FUObjectHashTables data took   1.31ms
[2022.11.27-13.07.37:419][385]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2022.11.27-13.07.37:419][385]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.11.27-13.07.37:419][385]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.11.27-13.07.37:419][385]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.11.27-13.07.37:419][385]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.11.27-13.07.37:419][385]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.11.27-13.07.37:419][385]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.11.27-13.07.37:419][385]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.11.27-13.07.37:419][385]LogAudio: Display: AudioDevice MaxSources: 32
[2022.11.27-13.07.37:420][385]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.11.27-13.07.37:420][385]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.11.27-13.07.37:420][385]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.11.27-13.07.37:423][385]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.11.27-13.07.37:444][385]LogAudioMixer: Display: Using Audio Hardware Device SteelSeries Sonar - Gaming (SteelSeries Sonar Virtual Audio Device)
[2022.11.27-13.07.37:444][385]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.11.27-13.07.37:444][385]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.11.27-13.07.37:444][385]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.11.27-13.07.37:446][385]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2022.11.27-13.07.37:446][385]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=2
[2022.11.27-13.07.37:447][385]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2022.11.27-13.07.37:447][385]LogInit: FAudioDevice initialized.
[2022.11.27-13.07.37:447][385]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2022.11.27-13.07.37:447][385]LogAudio: Display: Audio Device (ID: 2) registered with world 'WEGOGYM'.
[2022.11.27-13.07.37:452][385]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2022.11.27-13.07.37:453][385]LogWorld: Bringing World /Game/LEVELS/UEDPIE_0_WEGOGYM.WEGOGYM up for play (max tick rate 0) at 2022.11.27-14.07.37
[2022.11.27-13.07.37:454][385]LogWorld: Bringing up level for play took: 0.001526
[2022.11.27-13.07.37:456][385]LogOnline: OSS: Created online subsystem instance for: :Context_6
[2022.11.27-13.07.37:473][385]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2022.11.27-13.07.37:474][385]PIE: Server logged in
[2022.11.27-13.07.37:475][385]PIE: Play in editor total start time 0,106 seconds.
[2022.11.27-13.07.42:864][877]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.27-13.07.42:864][877]LogWorld: BeginTearingDown for /Game/LEVELS/UEDPIE_0_WEGOGYM
[2022.11.27-13.07.42:864][877]LogWorld: UWorld::CleanupWorld for WEGOGYM, bSessionEnded=true, bCleanupResources=true
[2022.11.27-13.07.42:864][877]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.27-13.07.42:864][877]LogContentBundle: [Container: WEGOGYM] Deleting container.
[2022.11.27-13.07.42:870][877]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.11.27-13.07.42:875][877]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.27-13.07.42:912][877]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.11.27-13.07.42:912][877]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2022.11.27-13.07.42:914][877]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2022.11.27-13.07.42:919][877]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.27-13.07.42:946][877]LogUObjectHash: Compacting FUObjectHashTables data took   1.90ms
[2022.11.27-13.07.42:988][878]LogPlayLevel: Display: Destroying online subsystem :Context_6
[2022.11.27-13.07.49:420][486]BlueprintLog: New page: Compile BP_ThirdPersonCharacter
[2022.11.27-13.07.49:498][486]LogUObjectHash: Compacting FUObjectHashTables data took   1.75ms
[2022.11.27-13.07.50:726][563]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.11.27-13.07.50:733][563]LogContentBundle: [Container: WEGOGYM] Generating Streaming for 0 Content Bundles.
[2022.11.27-13.07.50:734][563]LogWorldPartition: Display: GenerateStreaming started...
[2022.11.27-13.07.50:734][563]LogWorldPartition: Display: GetPartitionedActors started...
[2022.11.27-13.07.50:734][563]LogWorldPartition: Display: GetPartitionedActors took 22 us (total: 40 us)
[2022.11.27-13.07.50:735][563]LogWorldPartition: Display: GenerateStreaming took 295 us (total: 473 us)
[2022.11.27-13.07.50:735][563]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.11.27-13.07.50:735][563]PIE: New page: PIE session: WEGOGYM (27 nov. 2022 15:07:50)
[2022.11.27-13.07.50:773][563]LogPlayLevel: Creating play world package: /Game/LEVELS/UEDPIE_0_WEGOGYM
[2022.11.27-13.07.50:776][563]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002609s)
[2022.11.27-13.07.50:776][563]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/LEVELS/WEGOGYM.WEGOGYM to /Game/LEVELS/UEDPIE_0_WEGOGYM.WEGOGYM (0.002654s)
[2022.11.27-13.07.50:776][563]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.27-13.07.50:776][563]LogAIModule: Creating AISystem for world WEGOGYM
[2022.11.27-13.07.50:776][563]LogWorldPartition: ULevel::OnLevelLoaded(WEGOGYM)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.11.27-13.07.50:776][563]LogWorldPartition: Display: WorldPartition initialize started...
[2022.11.27-13.07.50:776][563]LogWorldPartition: UWorldPartition::Initialize(Asset=WEGOGYM, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.11.27-13.07.50:777][563]LogContentBundle: [Container: WEGOGYM] Creating new contrainer.
[2022.11.27-13.07.50:777][563]LogWorldPartition: Display: WorldPartition initialize took 487 us (total: 130 ms)
[2022.11.27-13.07.50:777][563]LogPlayLevel: PIE: World Init took: (0.001284s)
[2022.11.27-13.07.50:813][563]LogUObjectHash: Compacting FUObjectHashTables data took   1.52ms
[2022.11.27-13.07.50:816][563]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2022.11.27-13.07.50:816][563]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.11.27-13.07.50:816][563]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.11.27-13.07.50:816][563]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.11.27-13.07.50:816][563]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.11.27-13.07.50:816][563]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.11.27-13.07.50:816][563]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.11.27-13.07.50:816][563]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.11.27-13.07.50:816][563]LogAudio: Display: AudioDevice MaxSources: 32
[2022.11.27-13.07.50:817][563]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.11.27-13.07.50:817][563]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.11.27-13.07.50:817][563]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.11.27-13.07.50:819][563]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.11.27-13.07.50:839][563]LogAudioMixer: Display: Using Audio Hardware Device SteelSeries Sonar - Gaming (SteelSeries Sonar Virtual Audio Device)
[2022.11.27-13.07.50:839][563]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.11.27-13.07.50:839][563]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.11.27-13.07.50:839][563]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.11.27-13.07.50:840][563]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2022.11.27-13.07.50:840][563]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=3
[2022.11.27-13.07.50:842][563]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2022.11.27-13.07.50:842][563]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2022.11.27-13.07.50:842][563]LogInit: FAudioDevice initialized.
[2022.11.27-13.07.50:842][563]LogAudio: Display: Audio Device (ID: 3) registered with world 'WEGOGYM'.
[2022.11.27-13.07.50:844][563]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2022.11.27-13.07.50:845][563]LogWorld: Bringing World /Game/LEVELS/UEDPIE_0_WEGOGYM.WEGOGYM up for play (max tick rate 0) at 2022.11.27-14.07.50
[2022.11.27-13.07.50:845][563]LogWorld: Bringing up level for play took: 0.000829
[2022.11.27-13.07.50:847][563]LogOnline: OSS: Created online subsystem instance for: :Context_7
[2022.11.27-13.07.50:850][563]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=900.000 Y=1110.000 Z=92.013
[2022.11.27-13.07.50:851][563]PIE: Server logged in
[2022.11.27-13.07.50:852][563]PIE: Play in editor total start time 0,119 seconds.
[2022.11.27-13.07.57:665][255]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
